FIPS,Name,have_mentalhealth,have_no_mentalhealth,have_no_alcohol,have_alcohol,no_smoker,smoker,year,p_have_mentalhealth,p_have_no_mentalhealth,p_have_alcohol,p_have_no_alcohol,p_smoker,p_no_smoker
49,Utah,5187,9665,10388,3946,13246,1213,2014,0.3492458928090493,0.6507541071909507,0.2752895214176085,0.7247104785823916,0.08389238536551628,0.9161076146344838
50,Vermont,2044,4357,2171,3897,5301,867,2014,0.3193251054522731,0.6806748945477269,0.6422214897824654,0.3577785102175346,0.14056420233463035,0.8594357976653697
51,Virginia,2467,6845,4552,4406,7643,1457,2014,0.2649269759450172,0.7350730240549829,0.4918508595668676,0.5081491404331324,0.1601098901098901,0.8398901098901099
53,Washington,3254,6710,3891,5751,8586,1141,2014,0.32657567242071456,0.6734243275792854,0.5964530180460486,0.40354698195395144,0.11730235427161509,0.8826976457283849
54,West Virginia,1948,4149,4130,1863,4719,1367,2014,0.3195013941282598,0.6804986058717402,0.3108626731186384,0.6891373268813615,0.22461386789352614,0.7753861321064739
55,Wisconsin,2169,4826,2469,4174,5714,1013,2014,0.3100786275911365,0.6899213724088634,0.628330573536053,0.371669426463947,0.15058718596699866,0.8494128140330013
56,Wyoming,1671,4633,3200,2773,5203,875,2014,0.2650697969543147,0.7349302030456852,0.46425581784697806,0.5357441821530219,0.14396182954919381,0.8560381704508062
66,Guam,798,1699,1298,1029,1801,569,2014,0.3195835002002403,0.6804164997997597,0.44220025784271594,0.557799742157284,0.240084388185654,0.759915611814346
72,Puerto Rico,1258,4679,4395,1412,5369,538,2014,0.21189152770759642,0.7881084722924036,0.24315481315653523,0.7568451868434648,0.09107838158117487,0.9089216184188251
1,Alabama,2131,4203,4179,2081,5281,1102,2013,0.3364382696558257,0.6635617303441743,0.33242811501597447,0.6675718849840255,0.17264609117969607,0.8273539088203039
2,Alaska,1426,3079,1991,2404,3553,923,2013,0.3165371809100999,0.6834628190899001,0.5469852104664391,0.4530147895335609,0.20621090259159963,0.7937890974084003
4,Arizona,1314,2866,1997,2037,3489,622,2013,0.31435406698564594,0.6856459330143541,0.5049578582052553,0.49504214179474465,0.1513013865239601,0.8486986134760399
5,Arkansas,1616,3523,3380,1672,4096,1005,2013,0.3144580657715509,0.6855419342284491,0.3309580364212193,0.6690419635787807,0.1970201921191923,0.8029798078808077
6,California,4090,7320,4255,5700,9399,1223,2013,0.3584574934268186,0.6415425065731815,0.5725765946760422,0.4274234053239578,0.11513839201656939,0.8848616079834306
8,Colorado,4262,9191,5075,7535,10943,1831,2013,0.3168066602244852,0.6831933397755148,0.5975416336241078,0.40245836637589216,0.1433380303741976,0.8566619696258024
9,Connecticut,2456,5136,2883,4463,6421,1058,2013,0.32349841938883034,0.6765015806111696,0.6075415191941193,0.39245848080588075,0.14146276240139055,0.8585372375986094
10,Delaware,1573,3561,2295,2672,4210,842,2013,0.30638878067783404,0.693611219322166,0.5379504731226092,0.46204952687739076,0.16666666666666666,0.8333333333333334
11,District of Columbia,1405,3427,1771,2810,4071,631,2013,0.2907698675496689,0.7092301324503312,0.6134031870770574,0.38659681292294257,0.13419821352615907,0.8658017864738409
12,Florida,10129,23098,17248,15104,27644,5384,2013,0.30484244740722904,0.6951575525927709,0.466864490603363,0.533135509396637,0.16301320092043114,0.8369867990795689
13,Georgia,2383,5599,4323,3272,6545,1180,2013,0.29854673014282135,0.7014532698571787,0.43080974325213955,0.5691902567478604,0.15275080906148866,0.8472491909385114
15,Hawaii,2121,5662,3730,3855,6695,981,2013,0.27251702428369523,0.7274829757163047,0.5082399472643375,0.4917600527356625,0.1278009379885357,0.8721990620114644
16,Idaho,1823,3700,3030,2409,4700,791,2013,0.3300742350172008,0.6699257649827992,0.4429123000551572,0.5570876999448428,0.14405390639227827,0.8559460936077218
17,Illinois,1904,3660,2469,2998,4687,839,2013,0.3421998562185478,0.6578001437814522,0.5483811962685202,0.4516188037314798,0.15182772348896129,0.8481722765110388
18,Indiana,3253,6835,5488,4406,8198,1870,2013,0.32246233148295006,0.67753766851705,0.44532039619971703,0.554679603800283,0.18573698847834724,0.8142630115216528
19,Iowa,2139,5919,3752,4144,6757,1226,2013,0.2654504839910648,0.7345495160089353,0.524822695035461,0.475177304964539,0.1535763497432043,0.8464236502567957
20,Kansas,6341,16631,11601,10865,19026,3865,2013,0.27603169075396133,0.7239683092460386,0.48361969197899046,0.5163803080210095,0.16884365034292953,0.8311563496570704
21,Kentucky,3734,7117,7146,3183,8202,2382,2013,0.3441157497004884,0.6558842502995116,0.3081614870752251,0.6918385129247749,0.22505668934240364,0.7749433106575964
22,Louisiana,1557,3590,2906,2136,4268,894,2013,0.3025063143578784,0.6974936856421217,0.42364141213804046,0.5763585878619596,0.1731886865555986,0.8268113134444014
23,Maine,2556,5394,3421,4447,6707,1255,2013,0.32150943396226417,0.6784905660377358,0.565200813421454,0.434799186578546,0.15762371263501632,0.8423762873649837
24,Maryland,3794,8985,5982,6384,10912,1681,2013,0.29689334063698253,0.7031066593630174,0.5162542455118875,0.4837457544881126,0.1334868577781307,0.8665131422218693
25,Massachusetts,5097,9695,5728,8330,12092,2182,2013,0.3445781503515414,0.6554218496484586,0.5925451700099588,0.40745482999004123,0.15286534958666106,0.8471346504133389
26,Michigan,4171,8430,5465,6881,10366,2153,2013,0.3310054757558924,0.6689945242441077,0.5573465089907662,0.44265349100923373,0.1719785925393402,0.8280214074606598
27,Minnesota,4067,10091,5015,8548,11792,2002,2013,0.28725808730046615,0.7127419126995338,0.6302440463024405,0.36975595369755954,0.14513556618819776,0.8548644338118022
28,Mississippi,2117,5181,4961,2147,5888,1355,2013,0.2900794738284462,0.7099205261715539,0.30205402363534045,0.6979459763646595,0.18707717796493165,0.8129228220350684
29,Missouri,2127,4901,4100,2799,5605,1383,2013,0.3026465566306204,0.6973534433693797,0.40571097260472533,0.5942890273952747,0.1979107040641099,0.8020892959358901
30,Montana,2912,6654,4147,5214,7851,1675,2013,0.30441145724440727,0.6955885427555927,0.5569917743830788,0.44300822561692127,0.17583455805164813,0.8241654419483518
31,Nebraska,4516,12373,7731,8782,14134,2553,2013,0.2673929776777784,0.7326070223222215,0.5318234118573245,0.4681765881426755,0.15299334811529933,0.8470066518847007
32,Nevada,1662,3341,2160,2732,4096,888,2013,0.33220067959224464,0.6677993204077554,0.5584627964022895,0.44153720359771054,0.1781701444622793,0.8218298555377207
33,New Hampshire,1891,4487,2400,3779,5444,847,2013,0.2964879272499216,0.7035120727500784,0.6115876355397314,0.38841236446026867,0.13463678270545223,0.8653632172945478
34,New Jersey,3991,9005,5247,7085,10672,1918,2013,0.30709449061249616,0.6929055093875038,0.5745215698994486,0.4254784301005514,0.1523431294678316,0.8476568705321684
35,New Mexico,2800,6364,4840,4090,7553,1543,2013,0.30554343081623747,0.6944565691837625,0.458006718924972,0.541993281075028,0.16963500439753737,0.8303649956024626
36,New York,2912,5818,3768,4681,7465,1194,2013,0.3335624284077892,0.6664375715922107,0.5540300627293171,0.4459699372706829,0.13789121145628824,0.8621087885437118
37,North Carolina,2507,6195,5139,3317,7155,1543,2013,0.28809469087566075,0.7119053091243392,0.3922658467360454,0.6077341532639546,0.1773971027822488,0.8226028972177513
38,North Dakota,2111,5506,3168,4337,6319,1336,2013,0.2771432322436655,0.7228567677563346,0.5778814123917388,0.42211858760826115,0.17452645329849772,0.8254735467015023
39,Ohio,3620,8131,5830,5497,9119,2371,2013,0.30805888860522507,0.6919411113947749,0.4853006091639446,0.5146993908360554,0.2063533507397737,0.7936466492602263
