FIPS,Name,have_mentalhealth,have_no_mentalhealth,no_internet,internet,year,p_have_mentalhealth,p_have_no_mentalhealth,p_internet,p_no_internet
49,Utah,1936,3318,-1,-1,2008,0.36848115721355157,0.6315188427864484,0.5,0.5
50,Vermont,2214,4409,-1,-1,2008,0.33428959685942927,0.6657104031405707,0.5,0.5
51,Virginia,1596,3634,-1,-1,2008,0.30516252390057363,0.6948374760994264,0.5,0.5
53,Washington,7099,15149,-1,-1,2008,0.31908486156058974,0.6809151384394103,0.5,0.5
54,West Virginia,1264,2828,-1,-1,2008,0.3088954056695992,0.6911045943304008,0.5,0.5
55,Wisconsin,2343,4673,-1,-1,2008,0.3339509692132269,0.6660490307867731,0.5,0.5
56,Wyoming,2468,5412,-1,-1,2008,0.3131979695431472,0.6868020304568528,0.5,0.5
66,Guam,221,563,-1,-1,2008,0.28188775510204084,0.7181122448979592,0.5,0.5
72,Puerto Rico,1140,3246,-1,-1,2008,0.25991792065663477,0.7400820793433652,0.5,0.5
1,Alabama,2342,4721,-1,-1,2007,0.3315871442729718,0.6684128557270281,0.5,0.5
2,Alaska,821,1629,-1,-1,2007,0.33510204081632655,0.6648979591836734,0.5,0.5
4,Arizona,1522,3135,-1,-1,2007,0.32681984109942025,0.6731801589005798,0.5,0.5
5,Arkansas,1780,3808,-1,-1,2007,0.3185397279885469,0.6814602720114531,0.5,0.5
6,California,2065,3599,-1,-1,2007,0.3645833333333333,0.6354166666666666,0.5,0.5
8,Colorado,3804,7957,-1,-1,2007,0.32344188419352093,0.6765581158064791,0.5,0.5
9,Connecticut,2334,5086,-1,-1,2007,0.31455525606469004,0.68544474393531,0.5,0.5
10,Delaware,1306,2666,-1,-1,2007,0.3288016112789527,0.6711983887210473,0.5,0.5
11,District of Columbia,1256,2657,-1,-1,2007,0.3209813442371582,0.6790186557628418,0.5,0.5
12,Florida,10994,27692,-1,-1,2007,0.28418549346016647,0.7158145065398336,0.5,0.5
13,Georgia,2469,5079,-1,-1,2007,0.32710651828298887,0.6728934817170111,0.5,0.5
15,Hawaii,1938,4608,-1,-1,2007,0.29605866177818513,0.7039413382218148,0.5,0.5
16,Idaho,1739,3495,-1,-1,2007,0.3322506687046236,0.6677493312953764,0.5,0.5
17,Illinois,1835,3366,-1,-1,2007,0.3528167660065372,0.6471832339934628,0.5,0.5
18,Indiana,1958,3931,-1,-1,2007,0.3324842927491934,0.6675157072508066,0.5,0.5
19,Iowa,1388,3947,-1,-1,2007,0.26016869728209935,0.7398313027179007,0.5,0.5
20,Kansas,2221,6152,-1,-1,2007,0.26525737489549744,0.7347426251045026,0.5,0.5
21,Kentucky,1909,4821,-1,-1,2007,0.2836552748885587,0.7163447251114413,0.5,0.5
22,Louisiana,1514,4965,-1,-1,2007,0.2336780367340639,0.766321963265936,0.5,0.5
23,Maine,2176,4544,-1,-1,2007,0.3238095238095238,0.6761904761904762,0.5,0.5
24,Maryland,2848,5856,-1,-1,2007,0.3272058823529412,0.6727941176470589,0.5,0.5
25,Massachusetts,6914,14284,-1,-1,2007,0.32616284555146713,0.6738371544485329,0.5,0.5
26,Michigan,2616,4762,-1,-1,2007,0.3545676335050149,0.6454323664949851,0.5,0.5
27,Minnesota,1345,3413,-1,-1,2007,0.2826817990752417,0.7173182009247583,0.5,0.5
28,Mississippi,2447,5195,-1,-1,2007,0.3202041350431824,0.6797958649568175,0.5,0.5
29,Missouri,1750,3456,-1,-1,2007,0.3361505954667691,0.6638494045332309,0.5,0.5
30,Montana,1919,3992,-1,-1,2007,0.32464895956690915,0.6753510404330908,0.5,0.5
31,Nebraska,2856,7922,-1,-1,2007,0.26498422712933756,0.7350157728706624,0.5,0.5
32,Nevada,1533,2549,-1,-1,2007,0.3755512003919647,0.6244487996080352,0.5,0.5
33,New Hampshire,1940,3973,-1,-1,2007,0.3280906477253509,0.6719093522746491,0.5,0.5
34,New Jersey,2278,4851,-1,-1,2007,0.31953990742039556,0.6804600925796044,0.5,0.5
35,New Mexico,2112,4407,-1,-1,2007,0.3239760699493787,0.6760239300506212,0.5,0.5
36,New York,2087,4305,-1,-1,2007,0.32650187734668334,0.6734981226533167,0.5,0.5
37,North Carolina,4316,10194,-1,-1,2007,0.2974500344589938,0.7025499655410062,0.5,0.5
38,North Dakota,1318,3338,-1,-1,2007,0.28307560137457044,0.7169243986254296,0.5,0.5
39,Ohio,3749,7271,-1,-1,2007,0.34019963702359346,0.6598003629764065,0.5,0.5
40,Oklahoma,2305,5012,-1,-1,2007,0.3150198168648353,0.6849801831351647,0.5,0.5
41,Oregon,1519,3371,-1,-1,2007,0.31063394683026585,0.6893660531697342,0.5,0.5
42,Pennsylvania,4220,8754,-1,-1,2007,0.3252659164482812,0.6747340835517188,0.5,0.5
44,Rhode Island,1464,2970,-1,-1,2007,0.3301759133964817,0.6698240866035182,0.5,0.5
45,South Carolina,3100,7042,-1,-1,2007,0.30565963320844014,0.6943403667915599,0.5,0.5
46,South Dakota,1716,5034,-1,-1,2007,0.25422222222222224,0.7457777777777778,0.5,0.5
47,Tennessee,1301,3652,-1,-1,2007,0.26266908944074296,0.737330910559257,0.5,0.5
48,Texas,5161,11750,-1,-1,2007,0.3051859736266336,0.6948140263733664,0.5,0.5
49,Utah,1750,3216,-1,-1,2007,0.3523962948046718,0.6476037051953283,0.5,0.5
50,Vermont,2178,4654,-1,-1,2007,0.31879391100702575,0.6812060889929742,0.5,0.5
51,Virginia,1861,4245,-1,-1,2007,0.30478218146085817,0.6952178185391418,0.5,0.5
53,Washington,8381,17165,-1,-1,2007,0.328074845376967,0.6719251546230329,0.5,0.5
54,West Virginia,1285,3101,-1,-1,2007,0.29297765617875055,0.7070223438212494,0.5,0.5
55,Wisconsin,2306,5063,-1,-1,2007,0.3129325552992265,0.6870674447007735,0.5,0.5
56,Wyoming,1968,4098,-1,-1,2007,0.32443125618199803,0.675568743818002,0.5,0.5
66,Guam,170,473,-1,-1,2007,0.2643856920684292,0.7356143079315708,0.5,0.5
72,Puerto Rico,1031,2801,-1,-1,2007,0.2690501043841336,0.7309498956158664,0.5,0.5
